clustID,cluster_confidence,uniprotACCs
huMAP3_10230.1,5,O76054 Q5MJ10 Q9UDX4
huMAP3_10231.1,5,O14786 Q96CF2 Q9H7T9 Q9Y276
huMAP3_10232.1,5,P31153 Q00266 Q9NP81
huMAP3_10233.1,5,P23352 Q63HK5 Q9Y2K1 Q9Y6Q3
huMAP3_10234.1,5,O95497 Q5BLP8 Q6ZSA7 Q8N8Q8 Q96HA4
huMAP3_10235.1,5,P28347 P46937 Q14135 Q15561 Q15562 Q99594 Q9GZV5 Q9Y2J4
huMAP3_10236.1,5,P16520 P59768 P63211 Q03113 Q8IWB7
huMAP3_10237.1,5,A6NIX2 P15976 Q15654 Q7Z2Z2
huMAP3_10238.1,5,A6NCF5 P18509 Q5JTC6 Q9H4B6
huMAP3_10239.1,5,P20648 P51884 Q8N9N7 Q96MN9 Q9H9A6
huMAP3_10240.1,5,O95394 P11172 P22102 P40616 P51570 P51617 P52701 Q8NI60 Q9BRX2 Q9NXK8 Q9UJ14 Q9Y5Y2
huMAP3_10241.1,5,P29016 P30101 Q96QP1
huMAP3_10242.1,5,A6NHC0 P04632 P07384 P17655 P20810 Q8IVB5
huMAP3_10243.1,5,Q86XT2 Q8TAG5 Q9NP87 Q9UKU7
huMAP3_10244.1,5,P11182 Q8N2W9 Q8N4Q0 Q96EY8 Q9BVS5 Q9HA77
huMAP3_10245.1,5,P25106 P48047 Q8WUX1 Q9Y345
huMAP3_10246.1,5,O43301 Q02952 Q96MM6 Q9NW97
huMAP3_10247.1,5,O43897 P13497 P30622 P62502
huMAP3_10248.1,5,O00167 O95677 Q8N196 Q99504 Q9NPC8
huMAP3_10249.1,5,O76041 P0C7X2 P41229 Q12789 Q14847 Q70CQ2 Q96H86 Q9UKN8 Q9UL42 Q9Y5Q8 Q9Y5Q9
huMAP3_10250.1,5,A1L170 O43491 O75052 O75400 O95218 P49756 P68400 Q02040 Q05519 Q14978 Q15287 Q5H9U9 Q5M9Q1 Q66PJ3 Q6NYC1 Q6PCB5 Q8N5F7 Q8TAA9 Q8TBK6 Q96HR8 Q96IZ7 Q9H307 Q9H4G0 Q9H9J4 Q9HCG8 Q9NP64 Q9NWB6 Q9NXE8 Q9P1Y6 Q9UBC1 Q9UHX1 Q9UJV9 Q9UKV3 Q9UQ35 Q9Y383
huMAP3_10251.1,5,Q8IUN9 Q8NC67 Q92896 Q96MM7 Q9Y2C2
huMAP3_10252.1,5,P27169 Q15166 Q92478 Q9UN88
huMAP3_10253.1,5,O43427 Q00535 Q12767 Q14094 Q15078 Q86YS7 Q8TDN4 Q9BTV7 Q9BV87
huMAP3_10254.1,5,A6NEL2 O60610 Q53LP3
huMAP3_10255.1,5,O15162 O60831 O75298 O75915 O95197 P11509 P13591 P37059 Q00765 Q01628 Q15038 Q15041 Q16653 Q16799 Q5BJH2 Q8N8J7 Q8WVE7 Q92630 Q969E2 Q96D05 Q96HR9 Q96KR6 Q96MH6 Q99946 Q9BTX3 Q9NQC3 Q9NZC3 Q9UI14 Q9UKJ0 Q9Y336
huMAP3_10256.1,5,P12236 Q10472 Q16651 Q7L0J3
huMAP3_10257.1,5,O95428 P52888 Q6Y288
huMAP3_10258.1,5,O60341 P0DPD8 Q14202 Q14687 Q5VZL5 Q8IZ40 Q96BD5 Q96N64 Q96PN7 Q96QT6 Q9BRP0 Q9BUG6 Q9H147 Q9H2P0 Q9P0W2 Q9P2K3 Q9P2R6 Q9UBW7 Q9UKL0
huMAP3_10259.1,5,O43819 P53384 Q9Y5Y2
huMAP3_10260.1,5,P05164 P08246 P08311 P11215 P12429 P17213 P22894 P24158 P41218 P52566 Q96KF7 Q99944 Q9HB55 Q9UK08
huMAP3_10261.1,5,Q2TB18 Q96PX6 Q99728
huMAP3_10262.1,5,Q01844 Q6MZZ7 Q8NDD1 Q8TA86
huMAP3_10263.1,5,P09086 Q6NZ36 Q6UXF1
huMAP3_10264.1,5,O15060 Q8N6M6 Q9NVL1
huMAP3_10265.1,5,Q01523 Q14CB8 Q86T24 Q86V20
huMAP3_10266.1,5,A6NIH7 O76083 O95238 Q13237 Q13432 Q5T686 Q5VZ89 Q717R9 Q969K3 Q96DX4 Q96GV9 Q96QS6 Q9C0B2 Q9HAZ2 Q9ULE6 Q9Y250
huMAP3_10267.1,5,O96008 P40197 Q13286 Q92543 Q9Y5Z9
huMAP3_10268.1,5,Q14210 Q8IZK6 Q8TDD5 Q96HD9 Q9GZU1 Q9NR82 Q9Y4D2
huMAP3_10269.1,5,O43918 P61604 Q01469 Q9UI42
huMAP3_10270.1,5,O14950 P08590 P35579 P35580 P46940 P60660 Q13576 Q7Z406 Q8N3V7 Q8N4Q0 Q8N9B5 Q9UH90
huMAP3_10271.1,5,O95352 Q6P5X5 Q9H0Y0 Q9UIY3
huMAP3_10272.1,5,O15247 Q4KMQ1 Q8N543 Q96NY7 Q9NZA1 Q9Y696
huMAP3_10273.1,5,Q13576 Q9P2R7 Q9UDR5
huMAP3_10274.1,5,O14683 O43306 O60779 O75387 O76082 O94919 P05496 P19075 P48029 P98198 Q15125 Q7Z7B1 Q8N370 Q8NDZ6 Q9GZM5 Q9H330 Q9HC97
huMAP3_10275.1,5,O43151 P78358 Q7Z3B4 Q9BV73 Q9BVL2 Q9H1M0
huMAP3_10276.1,5,P01137 Q9NS15
huMAP3_10277.1,5,O94991 Q14973 Q8N554 Q9H6X2
huMAP3_10278.1,5,P16401 Q16666 Q7KZF4 Q8NCS4 Q99880
huMAP3_10279.1,5,Q13586 Q15800 Q8N5B7 Q8NBN3 Q92536 Q9HA82
huMAP3_10280.1,5,P15498 P49862 Q5T749 Q6P4A8 Q8TBZ2 Q92185 Q96KC9
huMAP3_10281.1,5,O75324 P13797 P15311 P26038 P35241 P49588 Q14651 Q96C19 Q9UGI8
huMAP3_10282.1,5,O60258 O75179 P09016 Q8IWZ3
huMAP3_10283.1,5,O43921 O75973 Q03692 Q10469 Q86Z23
huMAP3_10284.1,5,P51668 P61077 P62837 Q96BH1
huMAP3_10285.1,5,Q2VPK5 Q8IZ73 Q8WWR8 Q96HB5 Q9UIA0
huMAP3_10286.1,5,P29728 Q13085 Q8ND71 Q92748 Q9NPA3
huMAP3_10287.1,5,O14787 O14981 O15397 O43490 O60443 O60518 O75155 O94768 O95373 P06028 P12955 P16150 P25105 P25942 P32249 P40855 P42345 P49770 P50748 Q13144 Q14232 Q68E01 Q6UXG8 Q6YHU6 Q7L1Q6 Q7Z4Q2 Q86U38 Q86VU5 Q86YN1 Q8N3P4 Q8N7X8 Q8NAN2 Q8TCG1 Q92538 Q96ED9 Q96ER3 Q96IQ7 Q96P70 Q96QU8 Q9C0E2 Q9HAV4 Q9HCE0 Q9NR50 Q9NRY2 Q9NRY5 Q9NSV4 Q9NXS2 Q9UI10 Q9UIA9 Q9UK00 Q9Y2C4 Q9Y5L0 Q9Y6E2
huMAP3_10288.1,5,P07101 P08651 Q5TC79 Q7LBC6 Q8NCN2 Q9UKB3
huMAP3_10289.1,5,P56377 Q63HQ0 Q6S545 Q6S5H5 Q6S8J7 Q6ZQQ6
huMAP3_10290.1,5,P34949 Q12765 Q13526 Q53H82
huMAP3_10291.1,5,O75398 Q05397 Q13976 Q53EZ4 Q5W0U4 Q8IUD6
huMAP3_10292.1,5,O15479 O75909 P13984 Q14004 Q9NYV4
huMAP3_10293.1,5,O00562 P22059 Q8IZD6 Q96SU4 Q9BXB4 Q9P0L0
huMAP3_10294.1,5,P13051 P14406 P14854 P47985 Q5U5X0 Q7L592
huMAP3_10295.1,5,O00763 Q8NGJ2 Q92748 Q9NPA3
huMAP3_10296.1,5,P43243 Q96EU6 Q9NV06
huMAP3_10297.1,5,P02776 P13804 P38117 Q6IPR1 Q6P1X6
huMAP3_10298.1,5,Q15466 Q86YB8 Q8WXU2 Q9NWU1
huMAP3_10299.1,5,O00148 O43896 O75152 P38919 P82979 Q13769 Q13838 Q2MKA7 Q53F19 Q6I9Y2 Q6P6C2 Q6ZUT6 Q86V81 Q86W42 Q8N9M1 Q8NI27 Q96FV9 Q96J01 Q96QD9 Q9BY77 Q9P2N5 Q9Y3Y2
huMAP3_10300.1,5,P0DPH7 P20309 Q13733 Q7Z6I8
huMAP3_10301.1,5,O60861 Q03001 Q86WN1 Q9NZQ3
huMAP3_10302.1,5,O43776 P23193 P39748 P48735 P49588 P54577 Q13526 Q99986 Q9NTZ6
huMAP3_10303.1,5,P20226 P52655 P52657 P62380 Q5H9L4 Q7Z7C8
huMAP3_10304.1,5,P07900 P08238 Q05D32 Q3B7T1 Q7L3B6 Q8IWX7 Q8TDR2 Q9BXA6
huMAP3_10305.1,5,O14558 P46821 P78559 Q8NFA2 Q9HC96
huMAP3_10306.1,5,O95453 P78316 Q13895 Q8N567 Q9Y4C8
huMAP3_10307.1,5,O60524 O60841 P35659 P48634 Q13283 Q13442 Q14157 Q14444 Q17RN3 Q52LJ0 Q5T6F2 Q6Y7W6 Q7Z739 Q86UK7 Q8IWR0 Q8NCA5 Q92499 Q9BVC5 Q9Y224 Q9Y3I0
huMAP3_10308.1,5,B4DXR9 O75153 P00540 Q96KV7 Q96PE7 Q9BXF9
huMAP3_10309.1,5,O94929 Q86VH4 Q9BUY5
huMAP3_10310.1,5,O75157 Q13402 Q15714 Q99576 Q9NS85 Q9NSY0 Q9UHY1 Q9UQQ2 Q9Y3Q8
huMAP3_10311.1,5,O60341 O75362 O75461 P0DPD8 Q13547 Q14202 Q14687 Q5VZL5 Q6PJG2 Q8IV32 Q8IZ40 Q8N344 Q92766 Q92769 Q96BD5 Q96EK2 Q96N64 Q96PN7 Q96QT6 Q9BUG6 Q9H147 Q9H2P0 Q9H9B1 Q9P0W2 Q9P281 Q9P2K3 Q9P2R6 Q9UBW7 Q9UHJ3 Q9UKL0 Q9UKL3 Q9Y242
huMAP3_10312.1,5,O75487 P05230 P31431 P35052 Q03167 Q14002 Q8NCB2 Q99075 Q9P266 Q9Y625
huMAP3_10313.1,5,Q86YL7 Q96C86 Q96T52 Q9NVC3 Q9NVM1 Q9ULX7
huMAP3_10314.1,5,O43909 O76062 O94766 O95858 P35367 Q5H8A4 Q5U3C3 Q5VXT5 Q6NUT3 Q969K7 Q96GE9
huMAP3_10315.1,5,O75398 Q05397 Q5W0U4 Q8IUD6
huMAP3_10316.1,5,Q8N687 Q8WVF1 Q9H977
huMAP3_10317.1,5,P46821 Q66K74 Q96FG2 Q9NS23
huMAP3_10318.1,5,P17516 P42330 P51857 P52895 Q04828 Q9HCC8
huMAP3_10319.1,5,P48060 Q6ZP80 Q92963 Q99578 Q9UBR5
huMAP3_10320.1,5,O14732 O75629 P48539 P54793 P80108 Q9BXI3
huMAP3_10321.1,5,Q6UVM3 Q9UN72 Q9UN73 Q9UN74 Q9UN75 Q9Y5E9 Q9Y5H6 Q9Y5H8 Q9Y5H9 Q9Y5I0 Q9Y5I1 Q9Y5I2 Q9Y5I3
huMAP3_10322.1,5,Q8IUC4 Q9BU70 Q9P272
huMAP3_10323.1,5,O15033 P62987 Q16850 Q8NEN9 Q8WWF5 Q9NV66 Q9Y2P4 Q9Y4D2
huMAP3_10324.1,5,Q8N7W2 Q8WUU4 Q8WWY6 Q96K83 Q9H165
huMAP3_10325.1,5,O76054 Q5MJ10 Q9UDX3 Q9UDX4
huMAP3_10326.1,5,O75783 O95988 Q5TCQ9 Q86UL8 Q92796
huMAP3_10327.1,5,O76061 P40189 Q8TE58 Q9HBJ0 Q9Y5Y6
huMAP3_10328.1,5,P0CI25 P61024 Q9UPZ9
huMAP3_10329.1,5,O75914 Q5JPI9 Q92932 Q9Y3D2
huMAP3_10330.1,5,Q7L273 Q8NCY6 Q9NYA3
huMAP3_10331.1,5,Q03112 Q6PEV8 Q96PL5 Q9NW68
huMAP3_10332.1,5,O15014 O60308 Q8N398 Q96JB6
huMAP3_10333.1,5,O43638 O43815 O75145 O95819 P22830 P24593 P30153 P30154 P51959 P60510 P62714 P63151 P67775 P78318 Q00005 Q12948 Q13033 Q13136 Q13362 Q14140 Q14738 Q14BN4 Q15172 Q15173 Q16204 Q16537 Q562F6 Q5FBB7 Q5T953 Q5VSL9 Q5VY09 Q66LE6 Q76NI1 Q7Z7B0 Q86XL3 Q8IY42 Q8N461 Q8N4C8 Q8TF05 Q8WZ74 Q96E09 Q99958 Q9BRV8 Q9BTL4 Q9BUL8 Q9BWN1 Q9BXF6 Q9BXL8 Q9H246 Q9NRL3 Q9NUC0 Q9NVK5 Q9NVR7 Q9P289 Q9P2B4 Q9UHV2 Q9ULQ0 Q9Y228 Q9Y2T4 Q9Y3A3 Q9Y570 Q9Y5P8 Q9Y6E0
huMAP3_10334.1,5,Q07973 Q08257 Q16822 Q92506 Q9BPW8 Q9NSE4
huMAP3_10335.1,5,O95711 P01137 P0CG37 Q8N5C7 Q8WXS8 Q9H013 Q9NS15 Q9Y6N6
huMAP3_10336.1,5,Q05D32 Q8IYL3 Q8N165 Q9H6Z9
huMAP3_10337.1,5,Q15058 Q6PCB7 Q96AQ6 Q9HBH5
huMAP3_10338.1,5,C9JLW8 O75420 P26196 Q3MHD2 Q7Z417 Q8WWM7 Q99700 Q9BUT9
huMAP3_10339.1,5,A6NKT7 P52735 P98077 Q9NRG7
huMAP3_10340.1,5,O60282 O60296 P12524 P33176 Q07866 Q12840 Q2VPK5 Q6P597 Q8N205 Q9H0B6 Q9NSK0 Q9UPV9
huMAP3_10341.1,5,P13051 Q13554 Q13557 Q8N0Z8 Q9NRH2 Q9UQM7
huMAP3_10342.1,5,Q14651 Q14914 Q86WV6
huMAP3_10343.1,5,Q53FV1 Q8N138 Q8TD20 Q96A46 Q9NPF2
huMAP3_10344.1,5,Q8NBX0 Q9NX00 Q9Y691
huMAP3_10345.1,5,A0A0A0MRK1 Q12872 Q9P2J8
huMAP3_10346.1,5,B1AK53 Q9NXA8 Q9UHR4
huMAP3_10347.1,5,O43164 O95997 Q14674 Q86Y37 Q8N239 Q8TC57 Q96FC9
huMAP3_10348.1,5,Q5JU85 Q717R9 Q8WV35 Q9NZ71
huMAP3_10349.1,5,P62495 Q9NPD8 Q9UKY7 Q9Y490
huMAP3_10350.1,5,O15173 Q5T5Y3 Q9Y4C4
huMAP3_10351.1,5,O60259 P11166 Q99595 Q9NP72
huMAP3_10352.1,5,645345 O43847 P59190 P62891 Q5VTL8 Q9NQ29
huMAP3_10353.1,5,O15496 O95551 P11413 P42575 Q14159 Q19AV6 Q6NVH7
huMAP3_10354.1,5,P26885 P34903 Q8NBP0 Q92545 Q9NV64
huMAP3_10355.1,5,O95047 P15428 P34913 Q13882 Q8WVF5 Q9BW30 Q9UN76
huMAP3_10356.1,5,O43731 Q5T2E6 Q86VV8 Q92911 Q96PE5
huMAP3_10357.1,5,P08949 P51460 Q5XPI4 Q8N8W4 Q9BSL1 Q9H251
huMAP3_10358.1,5,Q6ZNE5 Q8IWB7 Q8WY64
huMAP3_10359.1,5,O14730 O15042 O43719 O43896 O60524 O75937 P52756 P55081 P78332 P98175 Q15459 Q6PID6 Q7RTV0 Q8IWX8 Q8IX12 Q8N302 Q8N9M1 Q8NAV1 Q8WUA2 Q8WW12 Q96CT7 Q96F63 Q96I25 Q9BQ61 Q9GZS3 Q9H0G5 Q9UPN6
huMAP3_10360.1,5,O43292 O95274 P04216 Q7Z404 Q8N4W6 Q92643 Q96S52 Q9BZM5 Q9H490
huMAP3_10361.1,5,Q04771 Q13873 Q96JM4
huMAP3_10362.1,5,P11487 P49755 P60606 Q13445 Q14789 Q15058 Q15363 Q7Z7H5 Q8TBG4 Q96JB5 Q9BVK6 Q9H2A9 Q9H2G9 Q9H8Y8 Q9Y3A6 Q9Y3B3 Q9Y3Q3 Q9Y5X9
huMAP3_10363.1,5,O14939 O60884 P31689 P35869 Q14249 Q6NSI4 Q9C0B7 Q9Y6N5
huMAP3_10364.1,5,P48634 Q13283 Q14444 Q14694
huMAP3_10365.1,5,Q9BRP0 Q9UHF5 Q9Y573
huMAP3_10366.1,5,O43865 P48426 P78356 Q3L8U1 Q8N3E9 Q8TBX8
huMAP3_10367.1,5,O60678 Q06481 Q9BRP1 Q9NRM2
huMAP3_10368.1,5,P47974 Q14693 Q9BQK8
huMAP3_10369.1,5,O60258 O75179 Q8IWZ3
huMAP3_10370.1,5,O95257 Q13115 Q9Y6R4
huMAP3_10371.1,5,A4D1S5 O94817 P22736 Q14088 Q676U5 Q7Z6L1 Q8NAA4 Q8WXE1 Q9H082 Q9H1Y0
huMAP3_10372.1,5,P57052 Q86XP3 Q96BM0 Q9BWU0 Q9Y5N6
huMAP3_10373.1,5,P23381 Q96FE5 Q9H0V9
huMAP3_10374.1,5,O95047 P16435 Q6BCY4 Q86WN1 Q9UBD6 Q9Y4L5
huMAP3_10375.1,5,P50440 Q9BRN9 Q9UL52
huMAP3_10376.1,5,Q8NG11 Q96FV3 Q9BX74
huMAP3_10377.1,5,P01008 Q96L12 Q9BXT5
huMAP3_10378.1,5,Q86UA1 Q92748 Q9NPA3 Q9NX07
huMAP3_10379.1,5,P20336 Q8N398 Q96E17
huMAP3_10380.1,5,Q08AN1 Q15572 Q15573 Q2KHN1 Q53T94 Q9H5J8
huMAP3_10381.1,5,O43448 P17658 Q13303 Q14722 Q9UBN7
huMAP3_10382.1,5,Q15691 Q8NHY3 Q9UPY8 Q9Y223
huMAP3_10383.1,5,O95835 P52179 Q00872 Q16825 Q8WZ42 Q96IF1 Q9NP98 Q9NRM7
huMAP3_10384.1,5,A1L190 Q08AD1 Q2M2Z5 Q96NL6 Q9BVG8
huMAP3_10385.1,5,O00268 O15265 O75478 O75486 O75528 O75529 O94864 P21675 P49848 Q01658 Q12962 Q14CW9 Q15542 Q15543 Q15544 Q15545 Q16514 Q16594 Q5H9L4 Q5T6C5 Q5VWG9 Q6P1X5 Q7Z7C8 Q86TJ2 Q8IYH5 Q8NEM7 Q92750 Q92830 Q92831 Q96BN2 Q96ES7 Q9BR10 Q9H8E8 Q9HBM6 Q9NPA8 Q9NS73 Q9ULK2 Q9ULM3 Q9UPT9 Q9Y6J9
huMAP3_10386.1,5,P41732 Q6ZSI9 Q8N7P1 Q8NFI3 Q9GZP4
huMAP3_10387.1,5,P22033 Q5BKU9 Q8TAA5
huMAP3_10388.1,5,P08048 Q96L73 Q9NX24
huMAP3_10389.1,5,Q13615 Q96BR5 Q9BSY4
huMAP3_10390.1,5,A6NGR9 Q6ZR37 Q8N4H5 Q96B70 Q9NRY4
huMAP3_10391.1,5,O95047 P16435 Q6BCY4 Q8WWA1 Q9UBD6 Q9Y4L5
huMAP3_10392.1,5,Q13627 Q711Q0 Q9Y463
huMAP3_10393.1,5,P15621 Q96RU7 Q9H4L7 Q9ULM2
huMAP3_10394.1,5,O60503 Q86TP1 Q8IXK2 Q8IYJ0
huMAP3_10395.1,5,O43657 O95551 Q5R3I4 Q5VST9 Q6UWN0
huMAP3_10396.1,5,O15231 P53804 Q8ND24 Q9NR80 Q9UQ10
huMAP3_10397.1,5,A6NNY8 O15265 O75486 O75528 O75529 O94864 Q12962 Q14CW9 Q16514 Q16594 Q5T6C5 Q70EK9 Q86TJ2 Q8NEM7 Q92830 Q92831 Q96BN2 Q96ES7 Q96GX2 Q9HBM6 Q9NPA8 Q9ULK2 Q9UPT9 Q9Y4A5 Q9Y6J9
huMAP3_10398.1,5,A6NDV4 P40189 Q658N2 Q6IEE7 Q8TE58 Q8WWF1 Q9UKK3 Q9Y5Y6
huMAP3_10399.1,5,P09693 P19367 P35557 P52789 P52790 Q2TB90
huMAP3_10400.1,5,O15335 O43300 O94991 P20774 Q86VH4 Q86VH5 Q86YC3 Q9BT09
huMAP3_10401.1,5,Q15007 Q5T200 Q69YN4 Q75N03 Q86U44 Q8N7E2 Q9HCE5
huMAP3_10402.1,5,O75888 Q14CZ7 Q9BVM2
huMAP3_10403.1,5,Q3KQU3 Q5TCZ1 Q8TF76 Q9UL42
huMAP3_10404.1,5,P27361 P28482 P49366 Q15256 Q5VX71
huMAP3_10405.1,5,O60502 O75140 Q12980 Q1RMZ1 Q5T011 Q5TGY1 Q8WTW4 Q969R8 Q96MD2 Q9Y664
huMAP3_10406.1,5,P62633 Q2TB10 Q9BRZ2
huMAP3_10407.1,5,P36776 Q5D0E6 Q8NCR6 Q9H3L0 Q9NWT8
huMAP3_10408.1,5,P43115 Q6ZTN6 Q96LA9 Q9NQ66 Q9NYL4
huMAP3_10409.1,5,E5RIL1 Q12772 Q13370 Q5SNT2 Q6NUM6 Q9BXB1 Q9Y6I9
huMAP3_10410.1,5,A3KMH1 O43716 O75879 P30038 Q6P1N9 Q8N442 Q8NFV4 Q9H0R6 Q9UI43 Q9Y2Z9
huMAP3_10411.1,5,Q15622 Q6ZQY3 Q9H209
huMAP3_10412.1,5,O00330 O60603 P08559 P10515 P11177 P42229 P51692 Q12950 Q15118 Q15119 Q15120 Q9NU39
huMAP3_10413.1,5,P01374 P23526 P35548 Q6AI12 Q6P1W5 Q9BV19
huMAP3_10414.1,5,O43561 Q5W0Z9 Q9H6R6
huMAP3_10415.1,5,A2AJT9 P84090 Q99873
huMAP3_10416.1,5,P17844 Q6UE05 Q92841 Q9UNZ5
huMAP3_10417.1,5,Q13753 Q16769 Q96B21 Q96DN0
huMAP3_10418.1,5,O95155 P54727 Q96S82
huMAP3_10419.1,5,O94901 Q8WXH0 Q9NRL2 Q9Y6Q1
huMAP3_10420.1,5,Q7Z5A7 Q9HCJ2 Q9NT99
huMAP3_10421.1,5,O75366 P09327 Q02446 Q04743 Q8IV63
huMAP3_10422.1,5,O14513 O14782 O15066 Q5T5Y3 Q8N1E2 Q92845 Q9Y496 Q9Y4C4
huMAP3_10423.1,5,O60271 Q147U7 Q8N565 Q96MC5
huMAP3_10424.1,5,A6NHQ2 P48200 Q499Z4 Q53HI1 Q8TF68 Q96DU9 Q9H9Z2
huMAP3_10425.1,5,O95298 Q9GZY4 Q9UPC5
huMAP3_10426.1,5,O00339 P00739 P02656 P0C0L4 P19827 P35443
huMAP3_10427.1,5,Q76FK4 Q8NCD3 Q96FK6
huMAP3_10428.1,5,P21453 Q96K19 Q9BSA4 Q9P0S2
huMAP3_10429.1,5,Q7Z6M4 Q96CB9 Q9BWT6 Q9P2K5 Q9P2W1
huMAP3_10430.1,5,P32418 P68106 Q04771 Q13873 Q7Z418 Q8IZJ1 Q96JM4 Q9BSN7
huMAP3_10431.1,5,P15621 Q96RU7 Q9NRW3 Q9ULM2
huMAP3_10432.1,5,O15162 P13591 Q15038 Q16322 Q96S66 Q9H902 Q9Y336 Q9Y693
huMAP3_10433.1,5,O43924 P02545 P20700 Q03252 Q9NRR6
huMAP3_10434.1,5,Q8WVH0 Q96DE0 Q9P218
huMAP3_10435.1,5,O43414 Q7Z5H3 Q96P47
huMAP3_10436.1,5,Q96EP0 Q9BYM8 Q9H0F6 Q9NUL5
huMAP3_10437.1,5,O43173 Q8NET4 Q9HAW7 Q9HAW9 Q9UGT4
huMAP3_10438.1,5,O14709 O14771 O14978 O15535 O60304 O95125 P10073 P17028 P17029 P17040 P28698 P49910 P57086 Q15697 Q15776 Q3MJ62 Q63HK3 Q6R2W3 Q86W11 Q8IWY8 Q8N0Y2 Q8NBB4 Q8NF99 Q8TBC5 Q8TF39 Q969J2 Q96IT1 Q96JS3 Q96N95 Q9BRR0 Q9H4T2 Q9NWS9 Q9NX65 Q9UL58 Q9UNY5 Q9Y2L8 Q9Y5A6
huMAP3_10439.1,5,O43294 O60330 Q9Y5E9 Q9Y5F8 Q9Y5F9 Q9Y5G2 Q9Y5G4 Q9Y5G5 Q9Y5G6 Q9Y5G7 Q9Y5G8 Q9Y5G9 Q9Y5H0 Q9Y5H3 Q9Y5H5 Q9Y5I1
huMAP3_10440.1,5,O75420 P48634 Q13283 Q6Y7W6
huMAP3_10441.1,5,A6ND91 Q6PJ69 Q9C0B7
huMAP3_10442.1,5,O75398 Q05397 Q53EZ4 Q5W0U4
huMAP3_10443.1,5,Q96L11 Q9NVR0 Q9UFP1 Q9UKU0
huMAP3_10444.1,5,P20160 P40199 Q5T655 Q8IYF1 Q8N6Y2
huMAP3_10445.1,5,P17020 P56537 Q2TB10 Q8NB50 Q96MX3 Q99676 Q9H116 Q9NQ55
huMAP3_10446.1,5,O75208 P04181 P24298 Q8N1Q8 Q8TD30
huMAP3_10447.1,5,P0CW24 P13631 Q6PEW1 Q86V59 Q8ND90 Q96BY2
huMAP3_10448.1,5,P43630 P50479 Q9NRY5
huMAP3_10449.1,5,O15304 O75496 O95067 O96020 P06493 P09769 P0CI25 P11802 P12004 P14635 P20248 P22674 P24385 P24864 P24941 P28749 P30279 P30281 P33552 P38936 P42772 P42773 P46527 P49918 P55273 P61024 P78396 Q00526 Q00534 Q00535 Q08999 Q09472 Q13309 Q14094 Q15078 Q15329 Q16254 Q6PJG2 Q8N726 Q8WWL7 Q92793 Q99640 Q9BY12 Q9H211
huMAP3_10450.1,5,P47972 Q8TF42 Q96PM5
huMAP3_10451.1,5,O95140 Q8IWA4 Q9NX47 Q9UGF7
huMAP3_10452.1,5,A1IGU5 O94868 Q6XZF7 Q8WV41 Q9NQY0
huMAP3_10453.1,5,P49427 Q712K3 Q96MN5 Q9NW82
huMAP3_10454.1,5,Q66K14 Q6P2P2 Q8N490
huMAP3_10455.1,5,O00193 O15254 P11413 Q5SWH9 Q8N9E0 Q9GZN8 Q9H6Z9 Q9NS86 Q9P2X3 Q9ULA0
huMAP3_10456.1,5,O60266 O75144 P51790 P51795 Q99735 Q9BWL3 Q9NR63
huMAP3_10457.1,5,O15540 O76027 P40967 Q6ZSI9 Q8NFI3 Q96JQ2 Q9BUP0 Q9NP59 Q9UBM1
huMAP3_10458.1,5,A8MXV4 O15091 O94925 P05165 P05166 P42765 P46199 P47985 Q5TC12 Q6NUN0 Q6P1N9 Q8TCS8 Q9BQ52 Q9H4K7 Q9UI43 Q9Y606
huMAP3_10459.1,5,P01562 P01563 P01567 P01568 P01569 P01570 P01571 P05013 P05014 P05015 P05161 P19474 P41226 Q53G44 Q6ZT12 Q8TCB0
huMAP3_10460.1,5,Q13586 Q14651 Q86WV6 Q8TCB7
huMAP3_10461.1,5,Q5T440 Q6UXB4 Q86U28 Q96AX2 Q96N21
huMAP3_10462.1,5,O15213 Q2Q1W2 Q9H0W7
huMAP3_10463.1,5,Q5T2D2 Q8IU85 Q96NX5
huMAP3_10464.1,5,O00562 O95159 P22059 Q13241 Q9BZ71 Q9BZF3 Q9H1P3 Q9H4L5 Q9P0L0 Q9UBS8
huMAP3_10465.1,5,O95258 P51957 Q5SVS4 Q8N335 Q8WWB7
huMAP3_10466.1,5,P62256 Q8IWX5 Q9Y2V2
huMAP3_10467.1,5,P35372 Q6NZ67 Q9H900
huMAP3_10468.1,5,P01374 P23526 P35548 Q5GLZ8 Q6AI12 Q6P1W5 Q9BV19
huMAP3_10469.1,5,A1L170 O75052 Q14160 Q5M9Q1 Q8N5F7 Q9P2K5
huMAP3_10470.1,5,P10620 Q8WV15 Q9BQ51 Q9H013
huMAP3_10471.1,5,O94966 Q14653 Q5VZ03 Q9UQB9
huMAP3_10472.1,5,O14519 O94776 O95983 P28370 P36402 Q03468 Q09028 Q12830 Q12873 Q13330 Q14839 Q149N8 Q16576 Q2M1K9 Q6NUJ5 Q86YP4 Q8N1G0 Q8N680 Q8N7W2 Q8TDI0 Q8WUU4 Q8WWY6 Q8WXI9 Q92610 Q92769 Q96K83 Q96KM6 Q96N64 Q9BTC8 Q9C0K0 Q9P2Y4 Q9UBB5 Q9UHF7 Q9UID6 Q9UJQ4 Q9ULU4
